invoice_id,customer_id,invoice_date,due_date,amount_usd,payment_terms_days,status
HIST-003048,CUS-0154,2025-08-03,2025-09-02,47764.2,30,paid
HIST-003049,CUS-0055,2025-04-13,2025-05-28,18842.74,45,paid
HIST-003050,CUS-0115,2026-05-16,2026-06-15,55456.5,30,paid
HIST-003051,CUS-0017,2026-02-02,2026-02-17,41679.9,15,paid
HIST-003052,CUS-0005,2025-06-26,2025-07-26,70335.22,30,paid
HIST-003053,CUS-0006,2025-03-14,2025-03-29,47750.61,15,paid
HIST-003054,CUS-0062,2025-05-13,2025-06-27,115225.09,45,paid
HIST-003055,CUS-0071,2026-02-05,2026-03-22,78774.23,45,paid
HIST-003056,CUS-0157,2025-06-20,2025-08-04,30020.5,45,paid
HIST-003057,CUS-0006,2025-04-11,2025-06-10,40110.07,60,paid
HIST-003058,CUS-0004,2026-01-09,2026-02-08,36090.76,30,paid
HIST-003059,CUS-0079,2026-05-19,2026-07-03,32156.3,45,paid
HIST-003060,CUS-0025,2025-09-10,2025-10-10,61593.59,30,paid
HIST-003061,CUS-0085,2026-04-24,2026-05-24,72496.74,30,paid
HIST-003062,CUS-0107,2025-06-23,2025-08-07,42146.86,45,paid
HIST-003063,CUS-0044,2025-10-19,2025-11-18,14356.56,30,paid
HIST-003064,CUS-0035,2025-03-31,2025-04-30,82655.61,30,paid
HIST-003065,CUS-0009,2025-04-30,2025-05-30,31480.13,30,paid
HIST-003066,CUS-0071,2025-12-12,2026-01-11,38053.13,30,paid
HIST-003067,CUS-0059,2025-10-31,2025-11-30,33569.0,30,paid
HIST-003068,CUS-0101,2026-03-19,2026-04-18,23207.34,30,paid
HIST-003069,CUS-0046,2025-06-26,2025-08-25,119535.89,60,paid
HIST-003070,CUS-0054,2025-11-08,2025-12-08,12611.15,30,paid
HIST-003071,CUS-0121,2026-04-16,2026-05-16,30672.49,30,paid
HIST-003072,CUS-0139,2025-06-29,2025-07-29,118041.64,30,paid
HIST-003073,CUS-0084,2025-07-26,2025-09-09,54449.07,45,paid
HIST-003074,CUS-0127,2025-10-08,2025-11-22,75567.53,45,paid
HIST-003075,CUS-0008,2025-11-07,2026-01-06,15782.59,60,paid
HIST-003076,CUS-0120,2025-05-25,2025-07-09,15324.92,45,paid
HIST-003077,CUS-0065,2025-11-01,2025-12-01,38747.85,30,paid
HIST-003078,CUS-0038,2026-02-05,2026-04-06,22463.88,60,paid
HIST-003079,CUS-0081,2026-05-26,2026-07-10,42074.34,45,paid
HIST-003080,CUS-0149,2025-05-06,2025-06-20,55680.2,45,paid
HIST-003081,CUS-0005,2025-07-24,2025-08-23,10030.44,30,paid
HIST-003082,CUS-0006,2025-04-19,2025-05-19,38075.62,30,paid
HIST-003083,CUS-0026,2025-04-22,2025-05-22,96538.3,30,paid
HIST-003084,CUS-0059,2025-12-17,2026-01-31,24790.32,45,paid
HIST-003085,CUS-0037,2025-03-30,2025-04-29,126980.17,30,paid
HIST-003086,CUS-0018,2025-03-17,2025-05-01,18868.75,45,paid
HIST-003087,CUS-0106,2026-05-25,2026-06-24,12649.55,30,paid
HIST-003088,CUS-0054,2026-03-08,2026-03-23,98950.47,15,paid
HIST-003089,CUS-0059,2025-05-16,2025-06-15,44376.06,30,paid
HIST-003090,CUS-0027,2025-12-17,2026-01-31,61334.45,45,paid
HIST-003091,CUS-0038,2025-12-16,2026-01-15,28338.19,30,paid
HIST-003092,CUS-0044,2026-04-24,2026-06-08,65868.34,45,paid
HIST-003093,CUS-0050,2025-08-27,2025-09-26,41882.17,30,paid
HIST-003094,CUS-0107,2025-05-17,2025-06-16,86510.06,30,paid
HIST-003095,CUS-0101,2026-01-12,2026-02-11,27222.3,30,paid
HIST-003096,CUS-0011,2026-05-27,2026-07-26,36517.99,60,paid
HIST-003097,CUS-0097,2025-12-20,2026-01-19,31601.12,30,paid
HIST-003098,CUS-0126,2025-05-09,2025-06-08,25587.74,30,paid
HIST-003099,CUS-0068,2025-12-05,2026-01-04,20625.28,30,paid
HIST-003100,CUS-0091,2026-04-21,2026-05-21,33922.05,30,paid
HIST-003101,CUS-0071,2025-03-13,2025-04-27,30767.87,45,paid
HIST-003102,CUS-0101,2025-12-18,2026-02-16,56170.38,60,paid
HIST-003103,CUS-0090,2026-01-17,2026-02-01,13219.88,15,paid
HIST-003104,CUS-0062,2026-03-28,2026-04-27,54214.65,30,paid
HIST-003105,CUS-0038,2025-05-20,2025-07-04,36063.52,45,paid
HIST-003106,CUS-0009,2026-03-06,2026-04-05,48142.36,30,paid
HIST-003107,CUS-0005,2026-05-08,2026-06-07,43293.59,30,paid
HIST-003108,CUS-0077,2025-05-25,2025-07-24,311721.17,60,paid
HIST-003109,CUS-0006,2025-08-20,2025-10-19,96285.06,60,paid
HIST-003110,CUS-0008,2025-06-15,2025-07-15,11235.58,30,paid
HIST-003111,CUS-0028,2026-01-30,2026-03-31,48651.06,60,paid
HIST-003112,CUS-0099,2026-04-15,2026-06-14,33256.84,60,paid
HIST-003113,CUS-0043,2025-03-16,2025-05-15,32625.65,60,paid
HIST-003114,CUS-0130,2025-11-23,2025-12-23,13951.01,30,paid
HIST-003115,CUS-0040,2025-04-28,2025-05-28,47727.71,30,paid
HIST-003116,CUS-0130,2025-10-15,2025-11-14,34256.49,30,paid
HIST-003117,CUS-0059,2026-04-30,2026-06-14,45465.62,45,paid
HIST-003118,CUS-0055,2026-03-22,2026-05-06,10331.56,45,paid
HIST-003119,CUS-0038,2026-03-28,2026-04-27,26503.86,30,paid
HIST-003120,CUS-0054,2026-01-19,2026-03-05,67899.31,45,paid
HIST-003121,CUS-0035,2025-09-21,2025-10-21,35104.49,30,paid
HIST-003122,CUS-0099,2025-05-04,2025-06-18,19430.18,45,paid
HIST-003123,CUS-0024,2025-11-22,2026-01-06,46748.48,45,paid
HIST-003124,CUS-0005,2025-04-21,2025-05-21,45931.6,30,paid
HIST-003125,CUS-0017,2025-09-25,2025-10-10,63846.38,15,paid
HIST-003126,CUS-0046,2025-06-18,2025-07-18,149081.34,30,paid
HIST-003127,CUS-0103,2026-02-01,2026-04-02,85420.06,60,paid
HIST-003128,CUS-0065,2026-01-26,2026-02-25,46598.86,30,paid
HIST-003129,CUS-0124,2026-04-15,2026-05-15,52999.94,30,paid
HIST-003130,CUS-0081,2026-04-11,2026-05-11,19254.28,30,paid
HIST-003131,CUS-0040,2026-02-21,2026-03-23,46520.11,30,paid
HIST-003132,CUS-0071,2025-03-18,2025-05-17,51458.26,60,paid
HIST-003133,CUS-0033,2025-10-22,2025-12-21,69793.36,60,paid
HIST-003134,CUS-0011,2026-04-21,2026-06-05,33747.03,45,paid
HIST-003135,CUS-0085,2025-08-15,2025-09-14,118197.0,30,paid
HIST-003136,CUS-0029,2025-09-13,2025-10-28,37046.94,45,paid
HIST-003137,CUS-0004,2026-01-20,2026-02-19,49528.08,30,paid
HIST-003138,CUS-0010,2025-11-24,2025-12-24,81738.06,30,paid
HIST-003139,CUS-0159,2025-07-20,2025-08-19,34195.84,30,paid
HIST-003140,CUS-0159,2025-08-10,2025-09-24,107468.85,45,paid
HIST-003141,CUS-0076,2025-12-08,2025-12-23,55448.2,15,paid
HIST-003142,CUS-0113,2026-04-30,2026-05-30,20493.13,30,paid
HIST-003143,CUS-0015,2026-04-25,2026-05-25,82321.21,30,paid
HIST-003144,CUS-0029,2025-03-28,2025-04-27,15150.36,30,paid
HIST-003145,CUS-0084,2025-05-28,2025-06-27,42562.44,30,paid
HIST-003146,CUS-0081,2025-08-27,2025-09-26,22535.88,30,paid
HIST-003147,CUS-0052,2025-08-09,2025-09-08,23648.93,30,paid
HIST-003148,CUS-0066,2025-07-23,2025-09-21,16298.45,60,paid
HIST-003149,CUS-0066,2025-08-15,2025-09-29,11633.1,45,paid
HIST-003150,CUS-0070,2026-02-04,2026-03-21,53226.06,45,paid
HIST-003151,CUS-0118,2026-03-21,2026-04-20,22501.33,30,paid
HIST-003152,CUS-0066,2025-09-24,2025-10-24,37461.4,30,paid
HIST-003153,CUS-0044,2025-06-21,2025-08-05,54985.03,45,paid
HIST-003154,CUS-0070,2025-11-17,2025-12-17,230184.26,30,paid
HIST-003155,CUS-0105,2026-03-04,2026-04-03,20027.17,30,paid
HIST-003156,CUS-0068,2025-11-07,2025-12-07,27375.24,30,paid
HIST-003157,CUS-0078,2025-08-30,2025-09-29,50412.9,30,paid
HIST-003158,CUS-0065,2026-04-23,2026-06-22,27782.08,60,paid
HIST-003159,CUS-0144,2026-04-01,2026-05-01,28194.68,30,paid
HIST-003160,CUS-0037,2025-03-21,2025-04-20,87003.65,30,paid
HIST-003161,CUS-0080,2026-03-12,2026-04-11,13540.5,30,paid
HIST-003162,CUS-0066,2026-05-22,2026-06-21,12791.75,30,paid
HIST-003163,CUS-0078,2025-12-25,2026-02-08,77456.27,45,paid
HIST-003164,CUS-0012,2026-05-20,2026-06-19,28215.63,30,paid
HIST-003165,CUS-0102,2026-03-25,2026-04-24,195942.63,30,paid
HIST-003166,CUS-0120,2025-09-20,2025-11-04,101362.72,45,paid
HIST-003167,CUS-0090,2025-12-07,2026-02-05,44151.65,60,paid
HIST-003168,CUS-0080,2026-05-12,2026-06-11,30796.62,30,paid
HIST-003169,CUS-0096,2025-06-05,2025-07-05,30739.08,30,paid
HIST-003170,CUS-0045,2026-06-03,2026-07-03,32611.2,30,paid
HIST-003171,CUS-0058,2025-11-06,2025-12-06,38320.18,30,paid
HIST-003172,CUS-0138,2026-04-11,2026-06-10,58886.2,60,paid
HIST-003173,CUS-0080,2025-09-15,2025-10-15,28360.14,30,paid
HIST-003174,CUS-0073,2025-08-18,2025-09-17,126920.46,30,paid
HIST-003175,CUS-0029,2025-05-03,2025-07-02,41799.54,60,paid
HIST-003176,CUS-0011,2026-03-14,2026-04-28,63352.77,45,paid
HIST-003177,CUS-0137,2025-04-16,2025-05-01,61255.73,15,paid
HIST-003178,CUS-0059,2025-12-03,2026-01-17,72759.41,45,paid
HIST-003179,CUS-0104,2025-11-29,2025-12-29,69889.06,30,paid
HIST-003180,CUS-0033,2025-06-26,2025-07-26,25465.81,30,paid
HIST-003181,CUS-0100,2025-12-06,2026-02-04,36679.0,60,paid
HIST-003182,CUS-0006,2026-05-19,2026-06-18,37552.88,30,paid
HIST-003183,CUS-0021,2026-05-12,2026-06-11,37685.31,30,paid
HIST-003184,CUS-0086,2026-04-04,2026-05-04,177262.98,30,paid
HIST-003185,CUS-0033,2026-03-17,2026-04-16,29892.78,30,paid
HIST-003186,CUS-0044,2026-05-08,2026-06-07,84729.07,30,paid
HIST-003187,CUS-0034,2025-06-21,2025-07-21,48962.51,30,paid
HIST-003188,CUS-0008,2025-12-29,2026-01-13,26521.82,15,paid
HIST-003189,CUS-0078,2026-01-14,2026-02-13,51023.24,30,paid
HIST-003190,CUS-0029,2025-07-15,2025-08-14,83137.26,30,paid
HIST-003191,CUS-0030,2026-02-27,2026-03-14,79203.29,15,paid
HIST-003192,CUS-0148,2025-11-25,2026-01-09,56092.92,45,paid
HIST-003193,CUS-0080,2025-11-04,2026-01-03,14657.98,60,paid
HIST-003194,CUS-0008,2026-03-01,2026-03-31,50279.66,30,paid
HIST-003195,CUS-0158,2025-10-01,2025-10-31,22021.5,30,paid
HIST-003196,CUS-0037,2026-03-18,2026-05-02,50001.93,45,paid
HIST-003197,CUS-0038,2025-11-15,2025-12-30,43770.04,45,paid
HIST-003198,CUS-0158,2025-09-10,2025-10-25,14669.03,45,paid
HIST-003199,CUS-0004,2026-01-24,2026-02-23,133936.82,30,paid
HIST-003200,CUS-0016,2025-06-16,2025-08-15,57847.43,60,paid
HIST-003201,CUS-0075,2025-09-09,2025-10-24,30629.39,45,paid
HIST-003202,CUS-0065,2025-05-23,2025-06-22,26673.78,30,paid
HIST-003203,CUS-0065,2025-03-13,2025-04-12,19948.94,30,paid
HIST-003204,CUS-0044,2025-08-28,2025-10-12,45786.69,45,paid
HIST-003205,CUS-0121,2026-04-18,2026-06-17,48791.31,60,paid
HIST-003206,CUS-0073,2025-09-10,2025-10-25,126512.35,45,paid
HIST-003207,CUS-0068,2025-07-25,2025-08-09,38124.58,15,paid
HIST-003208,CUS-0038,2025-03-13,2025-04-27,17178.58,45,paid
HIST-003209,CUS-0052,2026-01-12,2026-02-11,328325.27,30,paid
HIST-003210,CUS-0153,2025-04-15,2025-05-30,26152.03,45,paid
HIST-003211,CUS-0133,2025-09-26,2025-11-10,40113.59,45,paid
HIST-003212,CUS-0067,2025-10-07,2025-11-06,90866.05,30,paid
HIST-003213,CUS-0058,2025-04-09,2025-05-24,44928.71,45,paid
HIST-003214,CUS-0117,2026-04-17,2026-05-17,15763.03,30,paid
HIST-003215,CUS-0149,2026-05-31,2026-07-15,12986.42,45,paid
HIST-003216,CUS-0063,2025-10-09,2025-10-24,72471.61,15,paid
HIST-003217,CUS-0090,2026-02-07,2026-03-09,118262.02,30,paid
HIST-003218,CUS-0041,2026-03-01,2026-04-15,78878.65,45,paid
HIST-003219,CUS-0003,2025-03-14,2025-04-28,77086.7,45,paid
HIST-003220,CUS-0059,2025-04-23,2025-05-23,43973.5,30,paid
HIST-003221,CUS-0078,2025-12-09,2026-01-08,18020.6,30,paid
HIST-003222,CUS-0150,2025-06-15,2025-07-15,72668.63,30,paid
HIST-003223,CUS-0115,2025-03-22,2025-04-21,35043.33,30,paid
HIST-003224,CUS-0131,2025-06-30,2025-07-30,28429.5,30,paid
HIST-003225,CUS-0094,2025-04-11,2025-06-10,254082.44,60,paid
HIST-003226,CUS-0078,2025-11-15,2025-12-15,68710.24,30,paid
HIST-003227,CUS-0064,2026-02-05,2026-03-07,11642.08,30,paid
HIST-003228,CUS-0041,2026-02-02,2026-03-04,31166.4,30,paid
HIST-003229,CUS-0055,2025-11-26,2025-12-26,8799.91,30,paid
HIST-003230,CUS-0156,2025-04-03,2025-05-03,95460.69,30,paid
HIST-003231,CUS-0009,2026-05-28,2026-06-27,163808.23,30,paid
HIST-003232,CUS-0040,2025-06-27,2025-07-27,41905.71,30,paid
HIST-003233,CUS-0070,2025-07-08,2025-08-22,40898.34,45,paid
HIST-003234,CUS-0080,2025-05-25,2025-07-09,102374.62,45,paid
HIST-003235,CUS-0110,2026-05-10,2026-07-09,22533.54,60,paid
HIST-003236,CUS-0059,2025-10-08,2025-12-07,36923.88,60,paid
HIST-003237,CUS-0061,2025-11-22,2026-01-06,65243.22,45,paid
HIST-003238,CUS-0034,2025-04-29,2025-06-28,77386.78,60,paid
HIST-003239,CUS-0102,2025-10-10,2025-11-24,35517.63,45,paid
HIST-003240,CUS-0065,2025-06-26,2025-07-26,17520.99,30,paid
HIST-003241,CUS-0008,2025-07-05,2025-08-19,67730.81,45,paid
HIST-003242,CUS-0071,2026-04-17,2026-05-17,27966.63,30,paid
HIST-003243,CUS-0100,2025-12-15,2026-01-14,49421.79,30,paid
HIST-003244,CUS-0050,2025-05-11,2025-06-10,17623.32,30,paid
HIST-003245,CUS-0124,2026-05-24,2026-07-08,24659.87,45,paid
HIST-003246,CUS-0078,2025-12-26,2026-01-25,69387.74,30,paid
HIST-003247,CUS-0050,2026-04-29,2026-05-29,47788.26,30,paid
HIST-003248,CUS-0148,2025-08-19,2025-09-18,19248.72,30,paid
HIST-003249,CUS-0054,2025-03-23,2025-05-22,80141.51,60,paid
HIST-003250,CUS-0101,2026-02-08,2026-03-10,10280.89,30,paid
HIST-003251,CUS-0085,2025-07-26,2025-08-25,18894.68,30,paid
HIST-003252,CUS-0033,2025-05-28,2025-06-27,6370.52,30,paid
HIST-003253,CUS-0004,2025-07-12,2025-08-26,41311.93,45,paid
HIST-003254,CUS-0005,2025-07-07,2025-08-06,100076.15,30,paid
HIST-003255,CUS-0036,2026-03-23,2026-04-22,61185.51,30,paid
HIST-003256,CUS-0107,2025-09-20,2025-10-05,25720.19,15,paid
HIST-003257,CUS-0135,2025-10-09,2025-12-08,39565.04,60,paid
HIST-003258,CUS-0095,2025-04-19,2025-05-19,23881.67,30,paid
HIST-003259,CUS-0086,2025-07-24,2025-08-23,8732.11,30,paid
HIST-003260,CUS-0054,2025-09-25,2025-11-09,304475.08,45,paid
HIST-003261,CUS-0019,2025-07-12,2025-08-11,25458.39,30,paid
HIST-003262,CUS-0027,2025-12-03,2026-01-02,47039.18,30,paid
HIST-003263,CUS-0101,2026-03-05,2026-04-19,61864.21,45,paid
HIST-003264,CUS-0119,2025-05-04,2025-05-19,64171.31,15,paid
HIST-003265,CUS-0103,2025-09-20,2025-11-04,19764.51,45,paid
HIST-003266,CUS-0033,2026-01-27,2026-02-26,131675.42,30,paid
HIST-003267,CUS-0040,2025-05-29,2025-07-13,37720.81,45,paid
HIST-003268,CUS-0152,2025-09-24,2025-10-24,13294.75,30,paid
HIST-003269,CUS-0090,2025-08-08,2025-10-07,56937.75,60,paid
HIST-003270,CUS-0008,2026-03-25,2026-04-24,43426.71,30,paid
HIST-003271,CUS-0046,2025-12-27,2026-01-26,13394.73,30,paid
HIST-003272,CUS-0133,2026-04-09,2026-05-09,40626.05,30,paid
HIST-003273,CUS-0035,2025-11-16,2025-12-31,158245.5,45,paid
HIST-003274,CUS-0099,2025-04-06,2025-05-06,69282.64,30,paid
HIST-003275,CUS-0093,2025-09-09,2025-10-09,70719.43,30,paid
HIST-003276,CUS-0038,2025-06-30,2025-07-30,50731.62,30,paid
HIST-003277,CUS-0020,2025-05-18,2025-06-17,17161.9,30,paid
HIST-003278,CUS-0007,2025-06-26,2025-07-26,15971.54,30,paid
HIST-003279,CUS-0057,2025-05-29,2025-07-28,133388.54,60,paid
HIST-003280,CUS-0141,2025-11-10,2025-12-10,40254.15,30,paid
HIST-003281,CUS-0059,2025-10-26,2025-11-25,30366.5,30,paid
HIST-003282,CUS-0082,2026-05-26,2026-06-10,74318.6,15,paid
HIST-003283,CUS-0082,2025-04-18,2025-05-03,55513.13,15,paid
HIST-003284,CUS-0047,2025-12-05,2025-12-20,33325.78,15,paid
HIST-003285,CUS-0095,2025-10-29,2025-12-13,34662.72,45,paid
HIST-003286,CUS-0149,2026-05-29,2026-06-28,49244.15,30,paid
HIST-003287,CUS-0108,2025-08-17,2025-10-01,32991.33,45,paid
HIST-003288,CUS-0148,2025-07-04,2025-08-03,59967.07,30,paid
HIST-003289,CUS-0075,2025-05-31,2025-06-30,70839.11,30,paid
HIST-003290,CUS-0065,2025-08-27,2025-10-11,19939.35,45,paid
HIST-003291,CUS-0080,2025-03-22,2025-05-06,81548.54,45,paid
HIST-003292,CUS-0068,2025-09-19,2025-10-19,16944.42,30,paid
HIST-003293,CUS-0135,2026-04-13,2026-05-13,15666.16,30,paid
HIST-003294,CUS-0099,2025-05-12,2025-06-26,34797.17,45,paid
HIST-003295,CUS-0090,2025-03-20,2025-04-04,13713.14,15,paid
HIST-003296,CUS-0076,2025-11-23,2026-01-07,21088.01,45,paid
HIST-003297,CUS-0124,2026-03-27,2026-04-26,18700.08,30,paid
HIST-003298,CUS-0121,2025-08-06,2025-09-20,33478.28,45,paid
HIST-003299,CUS-0066,2026-04-30,2026-06-14,38361.42,45,paid
HIST-003300,CUS-0083,2025-09-24,2025-11-08,13921.62,45,paid
HIST-003301,CUS-0069,2025-05-05,2025-06-04,35675.94,30,paid
HIST-003302,CUS-0078,2025-11-08,2025-12-23,30285.26,45,paid
HIST-003303,CUS-0158,2026-01-24,2026-02-23,51532.34,30,paid
HIST-003304,CUS-0107,2025-09-27,2025-10-27,12211.44,30,paid
HIST-003305,CUS-0031,2025-05-27,2025-07-11,140385.55,45,paid
HIST-003306,CUS-0071,2026-03-09,2026-04-08,37211.86,30,paid
HIST-003307,CUS-0009,2025-06-26,2025-07-26,16322.24,30,paid
HIST-003308,CUS-0071,2026-02-09,2026-03-11,141977.71,30,paid
HIST-003309,CUS-0153,2026-01-19,2026-02-18,15893.44,30,paid
HIST-003310,CUS-0157,2025-05-16,2025-06-15,37316.22,30,paid
HIST-003311,CUS-0061,2025-06-14,2025-07-14,8002.63,30,paid
HIST-003312,CUS-0026,2025-07-28,2025-09-11,14511.05,45,paid
HIST-003313,CUS-0010,2025-05-07,2025-06-06,26243.43,30,paid
HIST-003314,CUS-0052,2026-02-23,2026-03-25,163256.19,30,paid
HIST-003315,CUS-0038,2025-12-21,2026-02-04,40434.97,45,paid
HIST-003316,CUS-0030,2025-08-01,2025-08-31,18634.74,30,paid
HIST-003317,CUS-0048,2026-04-12,2026-05-12,36043.6,30,paid
HIST-003318,CUS-0050,2025-04-16,2025-05-16,48025.38,30,paid
HIST-003319,CUS-0128,2025-11-09,2025-12-09,30827.34,30,paid
HIST-003320,CUS-0128,2025-04-14,2025-04-29,77755.36,15,paid
HIST-003321,CUS-0065,2025-03-14,2025-04-28,49158.87,45,paid
HIST-003322,CUS-0069,2026-01-21,2026-02-20,26338.85,30,paid
HIST-003323,CUS-0076,2025-10-02,2025-11-01,112141.55,30,paid
HIST-003324,CUS-0149,2025-11-30,2025-12-15,30081.95,15,paid
HIST-003325,CUS-0157,2025-08-13,2025-09-27,46701.4,45,paid
HIST-003326,CUS-0091,2025-06-21,2025-08-05,81719.58,45,paid
HIST-003327,CUS-0033,2026-02-04,2026-03-21,24450.83,45,paid
HIST-003328,CUS-0101,2025-05-28,2025-06-27,16530.51,30,paid
HIST-003329,CUS-0019,2026-05-09,2026-06-08,21522.43,30,paid
HIST-003330,CUS-0061,2026-05-27,2026-06-26,29161.27,30,paid
HIST-003331,CUS-0033,2025-08-27,2025-10-26,126826.55,60,paid
HIST-003332,CUS-0027,2025-09-07,2025-10-07,19205.81,30,paid
HIST-003333,CUS-0014,2026-04-10,2026-05-10,63780.72,30,paid
HIST-003334,CUS-0047,2026-01-28,2026-02-27,18142.65,30,paid
HIST-003335,CUS-0023,2025-11-15,2025-11-30,4415.33,15,paid
HIST-003336,CUS-0050,2025-07-20,2025-09-03,35071.78,45,paid
HIST-003337,CUS-0021,2025-05-27,2025-06-26,19422.72,30,paid
HIST-003338,CUS-0149,2025-12-26,2026-01-25,10246.26,30,paid
HIST-003339,CUS-0148,2026-03-15,2026-04-14,97697.61,30,paid
HIST-003340,CUS-0103,2025-11-26,2025-12-26,20460.4,30,paid
HIST-003341,CUS-0061,2026-05-16,2026-05-31,21591.96,15,paid
HIST-003342,CUS-0034,2026-04-01,2026-05-31,38785.1,60,paid
HIST-003343,CUS-0068,2025-07-15,2025-08-29,60902.78,45,paid
HIST-003344,CUS-0099,2026-03-11,2026-04-25,45503.9,45,paid
HIST-003345,CUS-0064,2025-09-25,2025-10-25,11664.14,30,paid
HIST-003346,CUS-0092,2026-03-09,2026-03-24,89701.85,15,paid
HIST-003347,CUS-0038,2026-01-30,2026-03-31,35383.34,60,paid
HIST-003348,CUS-0115,2025-05-13,2025-06-12,96249.49,30,paid
HIST-003349,CUS-0010,2025-10-20,2025-12-04,83671.88,45,paid
HIST-003350,CUS-0037,2025-06-13,2025-07-28,75272.41,45,paid
HIST-003351,CUS-0081,2025-10-31,2025-11-30,45687.97,30,paid
HIST-003352,CUS-0019,2025-04-23,2025-06-07,137934.07,45,paid
HIST-003353,CUS-0066,2026-01-13,2026-02-12,186994.32,30,paid
HIST-003354,CUS-0046,2025-08-22,2025-10-06,54044.94,45,paid
HIST-003355,CUS-0061,2025-06-20,2025-07-20,82534.32,30,paid
HIST-003356,CUS-0010,2025-07-04,2025-08-03,39667.16,30,paid
HIST-003357,CUS-0132,2026-01-12,2026-02-11,8576.31,30,paid
HIST-003358,CUS-0066,2026-02-10,2026-03-12,37255.68,30,paid
HIST-003359,CUS-0039,2026-04-23,2026-06-07,37504.68,45,paid
HIST-003360,CUS-0107,2026-01-17,2026-03-18,82751.56,60,paid
HIST-003361,CUS-0007,2025-08-26,2025-10-25,27079.37,60,paid
HIST-003362,CUS-0107,2025-12-29,2026-02-12,49174.62,45,paid
HIST-003363,CUS-0106,2025-11-24,2025-12-24,102651.65,30,paid
HIST-003364,CUS-0091,2026-03-14,2026-05-13,15942.32,60,paid
HIST-003365,CUS-0088,2025-08-27,2025-10-26,81006.0,60,paid
HIST-003366,CUS-0004,2026-05-26,2026-06-25,34725.26,30,paid
HIST-003367,CUS-0115,2026-05-09,2026-06-23,48043.39,45,paid
HIST-003368,CUS-0105,2026-01-08,2026-02-07,40148.81,30,paid
HIST-003369,CUS-0075,2026-05-28,2026-06-27,20642.35,30,paid
HIST-003370,CUS-0081,2025-03-22,2025-05-21,78125.94,60,paid
HIST-003371,CUS-0107,2025-03-23,2025-05-07,71254.01,45,paid
HIST-003372,CUS-0042,2025-12-04,2026-01-18,64365.16,45,paid
HIST-003373,CUS-0145,2026-01-25,2026-02-24,47622.76,30,paid
HIST-003374,CUS-0115,2025-05-29,2025-06-13,22207.46,15,paid
HIST-003375,CUS-0008,2026-02-14,2026-03-16,33676.29,30,paid
HIST-003376,CUS-0110,2025-06-14,2025-07-14,44433.02,30,paid
HIST-003377,CUS-0008,2025-06-27,2025-08-11,9740.09,45,paid
HIST-003378,CUS-0141,2026-02-08,2026-02-23,29693.46,15,paid
HIST-003379,CUS-0064,2025-09-03,2025-10-18,17753.13,45,paid
HIST-003380,CUS-0071,2025-11-06,2025-12-06,22471.65,30,paid
HIST-003381,CUS-0059,2026-02-18,2026-04-04,48214.18,45,paid
HIST-003382,CUS-0035,2025-08-31,2025-09-30,61133.06,30,paid
HIST-003383,CUS-0049,2025-10-13,2025-10-28,38174.35,15,paid
HIST-003384,CUS-0112,2025-03-25,2025-04-09,30063.92,15,paid
HIST-003385,CUS-0026,2026-04-13,2026-05-28,100797.1,45,paid
HIST-003386,CUS-0095,2025-07-15,2025-08-14,29998.13,30,paid
HIST-003387,CUS-0115,2025-04-16,2025-05-31,10285.59,45,paid
HIST-003388,CUS-0074,2026-01-29,2026-03-15,42927.13,45,paid
HIST-003389,CUS-0122,2026-01-27,2026-02-26,39399.45,30,paid
HIST-003390,CUS-0037,2026-03-19,2026-04-18,17256.39,30,paid
HIST-003391,CUS-0038,2025-10-29,2025-11-28,26285.82,30,paid
HIST-003392,CUS-0009,2025-11-03,2025-11-18,34458.69,15,paid
HIST-003393,CUS-0119,2025-08-16,2025-09-15,55582.54,30,paid
HIST-003394,CUS-0156,2026-02-09,2026-03-11,7720.37,30,paid
HIST-003395,CUS-0005,2026-02-01,2026-03-03,27365.26,30,paid
HIST-003396,CUS-0071,2025-09-08,2025-10-08,27002.49,30,paid
HIST-003397,CUS-0037,2026-03-28,2026-04-27,53363.4,30,paid
HIST-003398,CUS-0138,2025-09-26,2025-11-25,69034.96,60,paid
HIST-003399,CUS-0070,2025-12-27,2026-02-25,62174.89,60,paid
HIST-003400,CUS-0009,2025-10-11,2025-11-10,67195.64,30,paid
HIST-003401,CUS-0123,2026-03-18,2026-04-17,57555.68,30,paid
HIST-003402,CUS-0041,2026-03-24,2026-05-08,113299.15,45,paid
HIST-003403,CUS-0056,2026-06-03,2026-07-18,34680.92,45,paid
HIST-003404,CUS-0134,2026-02-17,2026-04-18,21350.85,60,paid
HIST-003405,CUS-0005,2025-12-23,2026-01-22,94707.07,30,paid
HIST-003406,CUS-0033,2025-10-14,2025-11-28,86570.41,45,paid
HIST-003407,CUS-0072,2025-04-10,2025-05-25,16565.43,45,paid
HIST-003408,CUS-0005,2026-02-21,2026-04-07,35331.4,45,paid
HIST-003409,CUS-0153,2025-04-14,2025-05-29,186203.45,45,paid
HIST-003410,CUS-0140,2025-08-12,2025-09-11,140665.24,30,paid
HIST-003411,CUS-0064,2025-12-18,2026-01-02,111322.11,15,paid
HIST-003412,CUS-0107,2026-01-11,2026-02-10,26763.26,30,paid
HIST-003413,CUS-0046,2025-08-10,2025-09-09,4000.0,30,paid
HIST-003414,CUS-0159,2025-10-02,2025-11-01,9809.39,30,paid
