payment_id,invoice_id,payment_date,amount_usd,days_late
PAY-002174,HIST-002174,2026-02-13,21015.78,18
PAY-003221,HIST-003221,2026-02-14,18020.6,37
PAY-001990,HIST-001990,2026-02-14,28599.93,20
PAY-003659,HIST-003659,2026-02-14,95467.68,17
PAY-003489,HIST-003489,2026-02-14,54330.75,32
PAY-002850,HIST-002850,2026-02-14,56990.62,18
PAY-002891,HIST-002891,2026-02-14,39827.06,20
PAY-002083,HIST-002083,2026-02-14,112923.55,7
PAY-001489,HIST-001489,2026-02-14,25868.59,30
PAY-004601,HIST-004601,2026-02-14,33129.46,0
PAY-002767,HIST-002767,2026-02-14,16874.55,23
PAY-000639,HIST-000639,2026-02-14,59768.68,30
PAY-000350,HIST-000350,2026-02-15,6447.02,11
PAY-002020,HIST-002020,2026-02-15,52008.56,19
PAY-000957,HIST-000957,2026-02-15,39678.74,32
PAY-000458,HIST-000458,2026-02-15,57539.77,14
PAY-002193,HIST-002193,2026-02-15,49616.95,25
PAY-002522,HIST-002522,2026-02-15,7410.82,32
PAY-004586,HIST-004586,2026-02-15,96641.59,14
PAY-003490,HIST-003490,2026-02-16,37913.29,23
PAY-000914,HIST-000914,2026-02-16,132956.96,36
PAY-004624,HIST-004624,2026-02-16,64992.57,26
PAY-004336,HIST-004336,2026-02-16,13741.11,46
PAY-002425,HIST-002425,2026-02-16,33998.64,30
PAY-002766,HIST-002766,2026-02-16,31579.86,1
PAY-002504,HIST-002504,2026-02-16,67742.03,36
PAY-002618,HIST-002618,2026-02-16,30094.01,26
PAY-003642,HIST-003642,2026-02-16,28254.89,11
PAY-001242,HIST-001242,2026-02-16,28676.61,5
PAY-001626,HIST-001626,2026-02-16,27100.01,4
PAY-002247,HIST-002247,2026-02-17,69054.5,35
PAY-002894,HIST-002894,2026-02-17,9593.18,10
PAY-001873,HIST-001873,2026-02-17,87393.23,4
PAY-002249,HIST-002249,2026-02-17,46730.57,28
PAY-001610,HIST-001610,2026-02-17,220735.93,52
PAY-002485,HIST-002485,2026-02-17,24423.7,20
PAY-001503,HIST-001503,2026-02-17,36660.35,14
PAY-002935,HIST-002935,2026-02-17,55817.06,25
PAY-000997,HIST-000997,2026-02-17,72627.97,39
PAY-003229,HIST-003229,2026-02-17,8799.91,53
PAY-003677,HIST-003677,2026-02-18,58893.48,5
PAY-003353,HIST-003353,2026-02-18,186994.32,6
PAY-001465,HIST-001465,2026-02-18,191173.13,55
PAY-004023,HIST-004023,2026-02-18,43339.78,33
PAY-003699,HIST-003699,2026-02-18,76228.69,29
PAY-004569,HIST-004569,2026-02-18,18919.09,31
PAY-001050,HIST-001050,2026-02-18,123009.93,11
PAY-001949,HIST-001949,2026-02-18,40346.44,29
PAY-002232,HIST-002232,2026-02-18,31433.97,1
PAY-002278,HIST-002278,2026-02-18,74961.59,41
PAY-000188,HIST-000188,2026-02-18,70795.78,15
PAY-004613,HIST-004613,2026-02-19,32180.6,15
PAY-004288,HIST-004288,2026-02-19,36194.48,9
PAY-002201,HIST-002201,2026-02-19,166112.4,34
PAY-000290,HIST-000290,2026-02-19,56435.64,37
PAY-000642,HIST-000642,2026-02-19,43398.37,33
PAY-000905,HIST-000905,2026-02-19,89314.67,21
PAY-002789,HIST-002789,2026-02-19,26186.95,23
PAY-000476,HIST-000476,2026-02-19,39991.27,50
PAY-000512,HIST-000512,2026-02-19,54894.58,38
PAY-004376,HIST-004376,2026-02-19,57266.73,35
PAY-002568,HIST-002568,2026-02-19,12793.08,30
PAY-000785,HIST-000785,2026-02-19,14042.31,23
PAY-000468,HIST-000468,2026-02-20,28106.62,7
PAY-004306,HIST-004306,2026-02-20,109858.49,32
PAY-004406,HIST-004406,2026-02-20,31056.46,23
PAY-000120,HIST-000120,2026-02-20,52203.14,13
PAY-002369,HIST-002369,2026-02-20,108887.46,23
PAY-002024,HIST-002024,2026-02-20,68899.96,10
PAY-000026,HIST-000026,2026-02-20,156717.23,23
PAY-001754,HIST-001754,2026-02-20,70345.23,-2
PAY-002430,HIST-002430,2026-02-20,20451.5,18
PAY-000346,HIST-000346,2026-02-20,154104.78,17
PAY-001952,HIST-001952,2026-02-20,24267.45,26
PAY-002730,HIST-002730,2026-02-20,24108.31,37
PAY-001653,HIST-001653,2026-02-20,80960.63,36
PAY-001548,HIST-001548,2026-02-20,135285.07,15
PAY-004605,HIST-004605,2026-02-20,36720.02,31
PAY-000391,HIST-000391,2026-02-20,4000.0,18
PAY-001260,HIST-001260,2026-02-20,60828.97,19
PAY-000662,HIST-000662,2026-02-20,15077.9,34
PAY-002732,HIST-002732,2026-02-21,75380.21,11
PAY-002299,HIST-002299,2026-02-21,31253.69,26
PAY-002048,HIST-002048,2026-02-21,58788.35,32
PAY-001410,HIST-001410,2026-02-21,44061.26,19
PAY-003895,HIST-003895,2026-02-21,92708.56,24
PAY-003484,HIST-003484,2026-02-21,21520.83,26
PAY-004781,HIST-004781,2026-02-21,15557.42,32
PAY-000205,HIST-000205,2026-02-21,79994.99,12
PAY-004688,HIST-004688,2026-02-22,149647.68,16
PAY-000855,HIST-000855,2026-02-22,100885.97,17
PAY-000570,HIST-000570,2026-02-22,14338.05,18
PAY-000638,HIST-000638,2026-02-22,22717.82,21
PAY-001036,HIST-001036,2026-02-22,70442.69,0
PAY-001972,HIST-001972,2026-02-22,138043.29,27
PAY-003932,HIST-003932,2026-02-22,38011.92,26
PAY-000269,HIST-000269,2026-02-22,16100.4,19
PAY-002802,HIST-002802,2026-02-22,9566.09,7
PAY-002899,HIST-002899,2026-02-22,54934.43,33
PAY-000115,HIST-000115,2026-02-22,19443.82,26
PAY-003103,HIST-003103,2026-02-23,13219.88,22
PAY-001779,HIST-001779,2026-02-23,34228.47,9
PAY-000527,HIST-000527,2026-02-23,29835.03,17
PAY-001246,HIST-001246,2026-02-23,289504.08,27
PAY-002086,HIST-002086,2026-02-23,20275.63,9
PAY-002837,HIST-002837,2026-02-23,8678.36,18
PAY-003425,HIST-003425,2026-02-23,10598.24,25
PAY-002995,HIST-002995,2026-02-23,11084.19,29
PAY-001733,HIST-001733,2026-02-23,15961.05,27
PAY-001239,HIST-001239,2026-02-23,13117.12,12
PAY-004603,HIST-004603,2026-02-23,61844.87,30
PAY-000851,HIST-000851,2026-02-23,49675.4,48
PAY-001070,HIST-001070,2026-02-23,45815.42,37
PAY-004094,HIST-004094,2026-02-23,29607.93,39
PAY-000069,HIST-000069,2026-02-24,24710.56,3
PAY-002078,HIST-002078,2026-02-24,66619.05,30
PAY-000036,HIST-000036,2026-02-24,44999.43,2
PAY-002494,HIST-002494,2026-02-24,46252.58,26
PAY-004474,HIST-004474,2026-02-24,11869.55,34
PAY-002911,HIST-002911,2026-02-24,41450.23,41
PAY-002181,HIST-002181,2026-02-24,58220.02,27
PAY-000271,HIST-000271,2026-02-24,27069.59,30
PAY-001622,HIST-001622,2026-02-24,11448.62,8
PAY-003037,HIST-003037,2026-02-24,99331.75,11
PAY-000465,HIST-000465,2026-02-24,110257.28,36
PAY-001060,HIST-001060,2026-02-24,26551.43,43
PAY-002960,HIST-002960,2026-02-25,60620.73,17
PAY-001573,HIST-001573,2026-02-25,118113.57,19
PAY-001655,HIST-001655,2026-02-25,65538.25,2
PAY-003470,HIST-003470,2026-02-25,59705.75,15
PAY-003887,HIST-003887,2026-02-25,42048.52,23
PAY-001691,HIST-001691,2026-02-25,64754.65,8
PAY-001572,HIST-001572,2026-02-25,71228.44,28
PAY-004436,HIST-004436,2026-02-25,66296.15,40
PAY-002450,HIST-002450,2026-02-25,40327.7,21
PAY-004596,HIST-004596,2026-02-25,25856.59,36
PAY-000938,HIST-000938,2026-02-26,13619.66,22
PAY-003892,HIST-003892,2026-02-26,145291.76,34
PAY-002712,HIST-002712,2026-02-26,14384.01,23
PAY-003084,HIST-003084,2026-02-26,24790.32,26
PAY-004448,HIST-004448,2026-02-26,25971.93,27
PAY-002943,HIST-002943,2026-02-26,25685.02,32
PAY-001032,HIST-001032,2026-02-26,11602.24,30
PAY-003626,HIST-003626,2026-02-26,67137.77,10
PAY-002185,HIST-002185,2026-02-26,36802.42,16
PAY-000760,HIST-000760,2026-02-26,81400.29,50
PAY-002826,HIST-002826,2026-02-26,27044.18,24
PAY-000603,HIST-000603,2026-02-26,68574.36,14
PAY-001484,HIST-001484,2026-02-27,89258.32,41
PAY-000072,HIST-000072,2026-02-27,73757.6,45
PAY-004081,HIST-004081,2026-02-27,54649.33,15
PAY-004771,HIST-004771,2026-02-27,22724.29,23
PAY-004443,HIST-004443,2026-02-27,73774.11,30
PAY-003167,HIST-003167,2026-02-27,44151.65,22
PAY-003790,HIST-003790,2026-02-27,25819.1,18
PAY-003058,HIST-003058,2026-02-27,36090.76,19
PAY-003785,HIST-003785,2026-02-27,9444.05,33
PAY-004416,HIST-004416,2026-02-27,23278.85,27
PAY-003830,HIST-003830,2026-02-27,75639.6,25
PAY-004788,HIST-004788,2026-02-27,22356.69,16
PAY-003090,HIST-003090,2026-02-27,61334.45,27
PAY-002878,HIST-002878,2026-02-27,102449.06,37
PAY-000261,HIST-000261,2026-02-27,123064.19,31
PAY-002028,HIST-002028,2026-02-28,40077.9,29
PAY-004266,HIST-004266,2026-02-28,66111.55,4
PAY-001431,HIST-001431,2026-02-28,39619.34,23
PAY-003368,HIST-003368,2026-02-28,40148.81,21
PAY-001224,HIST-001224,2026-02-28,44881.67,19
PAY-003032,HIST-003032,2026-02-28,66489.05,15
PAY-001195,HIST-001195,2026-02-28,32069.24,16
PAY-002018,HIST-002018,2026-02-28,40367.22,29
PAY-000709,HIST-000709,2026-02-28,366705.7,7
PAY-002997,HIST-002997,2026-02-28,79432.1,38
PAY-003621,HIST-003621,2026-02-28,47185.82,28
PAY-001703,HIST-001703,2026-02-28,34867.92,25
PAY-001950,HIST-001950,2026-03-01,57155.62,28
PAY-002061,HIST-002061,2026-03-01,18293.58,15
PAY-002138,HIST-002138,2026-03-01,106443.82,38
PAY-003739,HIST-003739,2026-03-01,18618.31,36
PAY-004064,HIST-004064,2026-03-01,46533.4,25
PAY-001331,HIST-001331,2026-03-01,69413.06,11
PAY-001955,HIST-001955,2026-03-01,40778.23,37
PAY-002204,HIST-002204,2026-03-01,11692.6,22
PAY-002831,HIST-002831,2026-03-02,62873.56,-4
PAY-003372,HIST-003372,2026-03-02,64365.16,43
PAY-002269,HIST-002269,2026-03-02,104686.12,28
PAY-000561,HIST-000561,2026-03-02,24947.07,24
PAY-000773,HIST-000773,2026-03-02,60267.33,13
PAY-004080,HIST-004080,2026-03-02,7089.07,24
PAY-004333,HIST-004333,2026-03-02,9034.75,18
PAY-000317,HIST-000317,2026-03-02,23871.47,20
PAY-000338,HIST-000338,2026-03-02,53778.23,35
PAY-000096,HIST-000096,2026-03-02,5217.45,48
PAY-000392,HIST-000392,2026-03-02,28768.22,12
PAY-003999,HIST-003999,2026-03-02,9690.85,34
PAY-004621,HIST-004621,2026-03-03,19234.11,46
PAY-004775,HIST-004775,2026-03-03,43156.01,43
PAY-000389,HIST-000389,2026-03-03,97000.3,25
PAY-003033,HIST-003033,2026-03-03,14597.55,22
PAY-003689,HIST-003689,2026-03-03,167916.27,31
PAY-004572,HIST-004572,2026-03-03,43153.54,0
PAY-000746,HIST-000746,2026-03-03,60313.73,27
PAY-000378,HIST-000378,2026-03-03,142698.09,2
PAY-000401,HIST-000401,2026-03-03,50829.77,24
PAY-004532,HIST-004532,2026-03-03,27934.49,44
PAY-004513,HIST-004513,2026-03-03,9944.15,3
PAY-003460,HIST-003460,2026-03-03,82788.95,28
PAY-004514,HIST-004514,2026-03-03,6735.75,29
PAY-001124,HIST-001124,2026-03-03,68389.95,21
PAY-001346,HIST-001346,2026-03-03,79072.32,41
PAY-000170,HIST-000170,2026-03-03,87079.62,24
PAY-004237,HIST-004237,2026-03-04,27208.31,12
PAY-002868,HIST-002868,2026-03-04,76303.22,27
PAY-001233,HIST-001233,2026-03-04,19357.07,33
PAY-000413,HIST-000413,2026-03-04,78052.35,8
PAY-002259,HIST-002259,2026-03-04,14836.2,15
PAY-001166,HIST-001166,2026-03-04,78281.44,10
PAY-001357,HIST-001357,2026-03-04,18003.08,33
PAY-000134,HIST-000134,2026-03-04,24938.84,2
PAY-004476,HIST-004476,2026-03-04,11908.8,11
PAY-002422,HIST-002422,2026-03-04,153110.65,10
PAY-003519,HIST-003519,2026-03-04,40017.37,40
PAY-002528,HIST-002528,2026-03-04,28035.59,-5
PAY-001133,HIST-001133,2026-03-05,54922.45,29
PAY-000365,HIST-000365,2026-03-05,59756.49,9
PAY-003181,HIST-003181,2026-03-05,36679.0,29
PAY-004735,HIST-004735,2026-03-05,58350.79,32
PAY-001764,HIST-001764,2026-03-05,142285.46,3
PAY-003412,HIST-003412,2026-03-05,26763.26,23
PAY-002441,HIST-002441,2026-03-05,48807.24,29
PAY-001110,HIST-001110,2026-03-05,52549.25,14
PAY-002349,HIST-002349,2026-03-05,28432.02,43
PAY-001407,HIST-001407,2026-03-05,36070.17,33
PAY-004564,HIST-004564,2026-03-05,30844.16,-5
PAY-004004,HIST-004004,2026-03-05,58635.22,31
PAY-002209,HIST-002209,2026-03-05,28855.89,7
PAY-000397,HIST-000397,2026-03-06,13167.55,1
PAY-001048,HIST-001048,2026-03-06,56996.69,36
PAY-003701,HIST-003701,2026-03-06,21232.57,24
PAY-001122,HIST-001122,2026-03-06,47024.16,6
PAY-002589,HIST-002589,2026-03-06,69508.96,27
PAY-004222,HIST-004222,2026-03-06,7619.26,19
PAY-002476,HIST-002476,2026-03-06,72587.23,29
PAY-000964,HIST-000964,2026-03-06,17350.74,15
PAY-001042,HIST-001042,2026-03-06,38523.28,33
PAY-001825,HIST-001825,2026-03-06,48520.47,21
PAY-003995,HIST-003995,2026-03-06,16391.94,21
PAY-002988,HIST-002988,2026-03-06,28271.59,4
PAY-000162,HIST-000162,2026-03-06,47010.91,29
PAY-002065,HIST-002065,2026-03-06,36041.93,8
PAY-001478,HIST-001478,2026-03-06,24401.96,29
PAY-000281,HIST-000281,2026-03-06,9121.94,16
PAY-000133,HIST-000133,2026-03-06,203815.12,11
PAY-000752,HIST-000752,2026-03-06,41645.01,45
PAY-000395,HIST-000395,2026-03-06,29030.34,9
PAY-001399,HIST-001399,2026-03-06,106121.12,15
PAY-003309,HIST-003309,2026-03-06,15893.44,16
PAY-000082,HIST-000082,2026-03-07,63251.41,22
PAY-002980,HIST-002980,2026-03-07,29408.19,-5
PAY-003095,HIST-003095,2026-03-07,27222.3,24
PAY-003910,HIST-003910,2026-03-07,24625.29,27
PAY-004300,HIST-004300,2026-03-07,27260.31,8
PAY-003873,HIST-003873,2026-03-07,20749.27,44
PAY-004648,HIST-004648,2026-03-08,45168.73,49
PAY-003416,HIST-003416,2026-03-08,102230.75,4
PAY-003824,HIST-003824,2026-03-08,54617.84,-5
PAY-001870,HIST-001870,2026-03-08,34743.22,18
PAY-004366,HIST-004366,2026-03-08,75836.33,20
PAY-000929,HIST-000929,2026-03-08,51088.57,5
PAY-000496,HIST-000496,2026-03-08,21995.8,30
PAY-001617,HIST-001617,2026-03-08,83450.53,19
PAY-004224,HIST-004224,2026-03-08,28618.24,23
PAY-001204,HIST-001204,2026-03-08,27049.96,42
PAY-001854,HIST-001854,2026-03-09,126549.21,11
PAY-002334,HIST-002334,2026-03-09,61359.99,33
PAY-001512,HIST-001512,2026-03-09,38131.43,16
PAY-003667,HIST-003667,2026-03-09,13570.79,13
PAY-002977,HIST-002977,2026-03-09,22460.05,35
PAY-002493,HIST-002493,2026-03-09,80885.51,20
PAY-002088,HIST-002088,2026-03-09,63781.22,17
PAY-002210,HIST-002210,2026-03-09,58019.96,27
PAY-004687,HIST-004687,2026-03-09,96313.03,20
PAY-002482,HIST-002482,2026-03-09,21145.4,16
PAY-000250,HIST-000250,2026-03-10,140574.89,44
PAY-000782,HIST-000782,2026-03-10,95140.41,20
PAY-001123,HIST-001123,2026-03-10,13536.72,34
PAY-000748,HIST-000748,2026-03-10,17138.76,19
PAY-004540,HIST-004540,2026-03-10,33207.51,14
PAY-001562,HIST-001562,2026-03-10,106154.43,29
PAY-000354,HIST-000354,2026-03-10,28921.05,43
PAY-003120,HIST-003120,2026-03-10,67899.31,5
PAY-001226,HIST-001226,2026-03-10,13276.54,41
PAY-001824,HIST-001824,2026-03-10,22987.04,23
PAY-004795,HIST-004795,2026-03-10,17421.83,17
PAY-004388,HIST-004388,2026-03-10,14449.84,17
PAY-004170,HIST-004170,2026-03-10,14158.69,20
PAY-003648,HIST-003648,2026-03-11,51759.67,13
PAY-003827,HIST-003827,2026-03-11,42321.82,22
PAY-002469,HIST-002469,2026-03-11,122771.65,25
PAY-003399,HIST-003399,2026-03-11,62174.89,14
PAY-002200,HIST-002200,2026-03-11,37566.7,12
PAY-002027,HIST-002027,2026-03-11,64922.12,30
PAY-004700,HIST-004700,2026-03-11,58876.51,12
PAY-000586,HIST-000586,2026-03-11,35940.62,23
PAY-002885,HIST-002885,2026-03-12,15184.02,35
PAY-002755,HIST-002755,2026-03-12,103334.05,13
PAY-001351,HIST-001351,2026-03-12,58813.43,24
PAY-002881,HIST-002881,2026-03-12,146242.82,24
PAY-001628,HIST-001628,2026-03-12,45618.66,17
PAY-003563,HIST-003563,2026-03-12,30770.54,26
PAY-003622,HIST-003622,2026-03-12,34479.91,23
PAY-003657,HIST-003657,2026-03-12,52474.07,23
PAY-001840,HIST-001840,2026-03-12,53508.29,17
PAY-002374,HIST-002374,2026-03-12,9286.81,28
PAY-003357,HIST-003357,2026-03-12,8576.31,29
PAY-000266,HIST-000266,2026-03-12,34370.85,37
PAY-003671,HIST-003671,2026-03-12,14516.62,17
PAY-002574,HIST-002574,2026-03-12,39847.05,36
PAY-000100,HIST-000100,2026-03-12,71657.99,12
PAY-001697,HIST-001697,2026-03-12,81857.74,55
PAY-000624,HIST-000624,2026-03-13,64220.54,10
PAY-004680,HIST-004680,2026-03-13,37855.56,0
PAY-002532,HIST-002532,2026-03-13,26297.84,32
PAY-002533,HIST-002533,2026-03-13,31092.73,-5
PAY-000131,HIST-000131,2026-03-13,55800.0,-1
PAY-002630,HIST-002630,2026-03-13,92068.47,27
PAY-004578,HIST-004578,2026-03-13,71364.11,23
PAY-002861,HIST-002861,2026-03-13,193281.86,46
PAY-004272,HIST-004272,2026-03-13,43881.37,16
PAY-003137,HIST-003137,2026-03-13,49528.08,22
PAY-001718,HIST-001718,2026-03-13,28370.17,28
PAY-002750,HIST-002750,2026-03-14,167210.28,12
PAY-002489,HIST-002489,2026-03-14,40319.73,48
PAY-004525,HIST-004525,2026-03-14,203236.94,4
PAY-001852,HIST-001852,2026-03-14,35141.46,37
PAY-003771,HIST-003771,2026-03-14,12281.32,13
PAY-003395,HIST-003395,2026-03-14,27365.26,11
PAY-000088,HIST-000088,2026-03-14,48371.78,20
PAY-004479,HIST-004479,2026-03-14,54601.45,29
PAY-003163,HIST-003163,2026-03-14,77456.27,34
PAY-000278,HIST-000278,2026-03-14,47296.48,28
PAY-001191,HIST-001191,2026-03-14,75837.43,24
PAY-001291,HIST-001291,2026-03-15,58419.58,18
PAY-003322,HIST-003322,2026-03-15,26338.85,23
PAY-000812,HIST-000812,2026-03-15,134840.17,40
PAY-002656,HIST-002656,2026-03-15,55704.05,23
PAY-000433,HIST-000433,2026-03-15,6153.59,13
PAY-002666,HIST-002666,2026-03-15,78302.47,17
PAY-004193,HIST-004193,2026-03-15,19572.24,20
PAY-000925,HIST-000925,2026-03-15,19187.65,40
PAY-003937,HIST-003937,2026-03-15,34071.19,21
PAY-000501,HIST-000501,2026-03-15,16469.76,25
PAY-002453,HIST-002453,2026-03-15,44109.85,12
PAY-000547,HIST-000547,2026-03-16,18618.23,15
PAY-003646,HIST-003646,2026-03-16,100947.18,33
PAY-001794,HIST-001794,2026-03-16,27491.66,25
PAY-000599,HIST-000599,2026-03-16,39454.55,14
PAY-002561,HIST-002561,2026-03-16,47400.89,39
PAY-003816,HIST-003816,2026-03-16,21321.59,10
PAY-001998,HIST-001998,2026-03-16,85009.6,20
PAY-000821,HIST-000821,2026-03-16,36983.79,21
PAY-003102,HIST-003102,2026-03-16,56170.38,28
PAY-000421,HIST-000421,2026-03-16,41843.75,14
PAY-000671,HIST-000671,2026-03-16,64411.87,5
PAY-001606,HIST-001606,2026-03-16,18465.57,24
PAY-002580,HIST-002580,2026-03-16,14063.89,29
PAY-001780,HIST-001780,2026-03-17,35485.49,11
PAY-001409,HIST-001409,2026-03-17,11661.23,17
PAY-000044,HIST-000044,2026-03-17,66014.24,35
PAY-001194,HIST-001194,2026-03-17,39259.74,23
PAY-002500,HIST-002500,2026-03-17,19042.52,16
PAY-003358,HIST-003358,2026-03-17,37255.68,5
PAY-000711,HIST-000711,2026-03-17,25660.5,53
PAY-000372,HIST-000372,2026-03-17,26557.74,43
PAY-002160,HIST-002160,2026-03-17,23159.71,28
PAY-000431,HIST-000431,2026-03-17,120833.63,20
PAY-001923,HIST-001923,2026-03-17,20589.14,33
PAY-002549,HIST-002549,2026-03-17,45291.17,50
PAY-001449,HIST-001449,2026-03-18,26960.69,18
PAY-001611,HIST-001611,2026-03-18,44331.58,6
PAY-000012,HIST-000012,2026-03-18,41824.82,32
PAY-004383,HIST-004383,2026-03-18,30524.46,34
PAY-001748,HIST-001748,2026-03-18,51423.42,7
PAY-001188,HIST-001188,2026-03-18,347946.22,31
PAY-003845,HIST-003845,2026-03-18,48219.84,32
PAY-003963,HIST-003963,2026-03-18,40277.74,18
PAY-001849,HIST-001849,2026-03-18,90038.61,6
PAY-000515,HIST-000515,2026-03-18,95750.21,47
PAY-002884,HIST-002884,2026-03-19,15770.01,16
PAY-003552,HIST-003552,2026-03-19,25982.26,9
PAY-002318,HIST-002318,2026-03-19,17685.52,11
PAY-004056,HIST-004056,2026-03-19,24235.45,23
PAY-001488,HIST-001488,2026-03-19,119357.26,10
PAY-000048,HIST-000048,2026-03-19,62375.18,30
PAY-001695,HIST-001695,2026-03-19,67748.64,29
PAY-001679,HIST-001679,2026-03-19,24971.87,44
PAY-000605,HIST-000605,2026-03-19,43213.52,21
PAY-002929,HIST-002929,2026-03-19,46459.93,14
PAY-001236,HIST-001236,2026-03-19,249218.41,39
PAY-004065,HIST-004065,2026-03-19,37335.53,2
PAY-002379,HIST-002379,2026-03-19,28974.5,12
PAY-002491,HIST-002491,2026-03-19,34719.78,16
PAY-003209,HIST-003209,2026-03-19,328325.27,36
PAY-003051,HIST-003051,2026-03-19,41679.9,30
PAY-004381,HIST-004381,2026-03-20,45613.81,3
PAY-002000,HIST-002000,2026-03-20,65564.16,8
PAY-002119,HIST-002119,2026-03-20,29762.01,27
PAY-001917,HIST-001917,2026-03-20,55186.41,42
PAY-000335,HIST-000335,2026-03-20,96132.62,47
PAY-002520,HIST-002520,2026-03-20,116296.73,-4
PAY-002613,HIST-002613,2026-03-21,37637.35,14
PAY-000676,HIST-000676,2026-03-21,18009.77,30
PAY-002307,HIST-002307,2026-03-21,94810.43,39
PAY-002516,HIST-002516,2026-03-21,51661.0,22
PAY-001552,HIST-001552,2026-03-21,32543.09,37
PAY-003315,HIST-003315,2026-03-21,40434.97,45
PAY-003189,HIST-003189,2026-03-21,51023.24,36
PAY-003308,HIST-003308,2026-03-21,141977.71,10
PAY-004542,HIST-004542,2026-03-21,40721.42,24
PAY-003389,HIST-003389,2026-03-21,39399.45,23
PAY-003373,HIST-003373,2026-03-21,47622.76,25
PAY-003047,HIST-003047,2026-03-22,20773.76,13
PAY-001924,HIST-001924,2026-03-22,157385.23,32
PAY-004468,HIST-004468,2026-03-22,32515.41,8
PAY-001750,HIST-001750,2026-03-22,56992.56,17
PAY-001786,HIST-001786,2026-03-22,46143.84,43
PAY-002950,HIST-002950,2026-03-22,50792.73,17
PAY-001511,HIST-001511,2026-03-22,53666.71,48
PAY-003334,HIST-003334,2026-03-22,18142.65,23
PAY-002769,HIST-002769,2026-03-22,50914.36,25
PAY-001961,HIST-001961,2026-03-22,18631.54,18
PAY-002811,HIST-002811,2026-03-23,42468.25,21
PAY-000286,HIST-000286,2026-03-23,79112.26,22
PAY-003491,HIST-003491,2026-03-23,51427.36,17
PAY-000306,HIST-000306,2026-03-23,17667.85,30
PAY-003878,HIST-003878,2026-03-23,26420.99,14
PAY-003886,HIST-003886,2026-03-23,282551.88,8
PAY-002296,HIST-002296,2026-03-23,49091.55,10
PAY-000434,HIST-000434,2026-03-23,28092.94,23
PAY-003956,HIST-003956,2026-03-23,4643.78,27
PAY-001918,HIST-001918,2026-03-23,87699.23,34
PAY-002010,HIST-002010,2026-03-23,26624.48,31
PAY-000789,HIST-000789,2026-03-23,22229.17,34
PAY-002343,HIST-002343,2026-03-24,58866.94,20
PAY-003511,HIST-003511,2026-03-24,105294.62,-5
PAY-000948,HIST-000948,2026-03-24,27884.34,-1
PAY-004723,HIST-004723,2026-03-24,53475.15,24
PAY-000722,HIST-000722,2026-03-24,15333.55,16
PAY-003266,HIST-003266,2026-03-24,131675.42,26
PAY-003462,HIST-003462,2026-03-25,85908.11,9
PAY-003549,HIST-003549,2026-03-25,107489.86,19
PAY-004413,HIST-004413,2026-03-25,76664.32,19
PAY-003967,HIST-003967,2026-03-25,73967.58,25
PAY-002696,HIST-002696,2026-03-25,30449.23,-1
PAY-002499,HIST-002499,2026-03-25,36128.59,3
PAY-004328,HIST-004328,2026-03-25,346028.52,42
PAY-000337,HIST-000337,2026-03-26,50541.59,23
PAY-002250,HIST-002250,2026-03-26,26131.31,36
PAY-003250,HIST-003250,2026-03-26,10280.89,16
PAY-004559,HIST-004559,2026-03-26,14524.82,29
PAY-001393,HIST-001393,2026-03-26,37543.41,25
PAY-004447,HIST-004447,2026-03-26,49034.55,0
PAY-003733,HIST-003733,2026-03-26,21757.98,19
PAY-001599,HIST-001599,2026-03-26,55558.69,21
PAY-003362,HIST-003362,2026-03-26,49174.62,42
PAY-004667,HIST-004667,2026-03-26,66357.37,31
PAY-002986,HIST-002986,2026-03-26,47728.89,34
PAY-003696,HIST-003696,2026-03-26,33810.61,40
PAY-002487,HIST-002487,2026-03-27,69659.99,31
PAY-001162,HIST-001162,2026-03-27,38474.07,29
PAY-000979,HIST-000979,2026-03-27,57190.07,15
PAY-001932,HIST-001932,2026-03-27,68883.37,17
PAY-000272,HIST-000272,2026-03-27,62214.21,35
PAY-001971,HIST-001971,2026-03-27,22993.69,25
PAY-001776,HIST-001776,2026-03-27,198110.74,15
PAY-003303,HIST-003303,2026-03-27,51532.34,32
PAY-001792,HIST-001792,2026-03-27,10698.97,23
PAY-003906,HIST-003906,2026-03-27,21048.91,43
PAY-001319,HIST-001319,2026-03-27,50214.74,40
PAY-001256,HIST-001256,2026-03-28,56599.26,42
PAY-003686,HIST-003686,2026-03-28,59037.69,22
PAY-004259,HIST-004259,2026-03-28,36186.21,25
PAY-001305,HIST-001305,2026-03-28,81030.45,1
